jättesmart (adjective)	Hon trodde att hon var jättesmart när hon gömde kycklingen i hatten. 
skilja sig (vbm)	Att skilja sig kan vara svårt om man har barn, inte minst ekonomiskt. 
skilling (noun)	Det dyraste frimärket är 3 skilling banco gul. 
jättesnygg (adjective)	Förra veckan kom jag hem med en jättesnygg mörkblå slips, trodde jag. 
skillnad (noun)	En annan skillnad är den som finns mellan könen. 
belöna (verb)	Det var ur munnarna orden kom (1998) belönades med Författarförbundets Katapultpris till årets bästa debutant. 
skilsmässa (noun)	Är däremot mannen svensk och kvinnan invandrare finns inte lika hög risk för skilsmässa. 
belöning (noun)	Hans valspråk var Folkets kärlek min belöning. 
skinn (noun)	I det engelska språket finns ännu nordiska ord från denna tid som skin (skinn), egg (ägg) och call (kalla). 
bensinstation (noun)	Samma sak är det på bensinstationerna. 
jätteung (adjective)	Jag är inte längre jätteung men vill hålla mig i form. 
jätteviktig (adjective)	Ja, det är jätteviktigt hur man ser ut! 
beräkna (verb)	Världshälsoorganisationen, WHO, har tagit fram ett nytt sätt att beräkna förväntad medellivslängd. 
berättande (noun)	Hennes språk är klart och enkelt och liknar ibland muntligt berättande. 
berättare (noun)	1959 debuterade Kerstin Ekman med en detektivroman och hon har nu blivit en av våra stora berättare. 
berättartradition (noun)	På den tiden fanns det en levande muntlig berättartradition, speciellt i Värmland. 
berättelse (noun)	Berättelsen utspelar sig under sextio- och sjuttiotalen. 
kadaver (noun)	Björnen lever framför allt på bär och växter, myror, älg, ren och kadaver. 
berömma (verb)	I breven berömmer de varandra och man märker ingen avundsjuka eller konkurrens mellan dem. 
kadmium (noun)	Ytterligare ett hot är utsläppen av metaller, t.ex. kadmium, kvicksilver, bly och zink. 
besegra (verb)	Gustav marscherade med sin lilla armé mot Stockholm och besegrade den danske kungen. 
kaffebryggare (noun)	Hon var glad att tjuven inte hade tagit kaffebryggaren. 
kaffehus (noun)	Kaffehus öppnades då på många platser. 
beslut (noun)	De betraktar mitt beslut som ett förräderi. 
besluta (verb)	Då beslöt sultanen att man skulle ta honom med våld. 
kaffekonsumtion (noun)	Sverige tillsammans med Finland ligger i dag i topp när det gäller kaffekonsumtion i världen. 
kaffemugg (noun)	Bordet är så äckligt med alla smulor och odiskade kaffemuggar. 
kaffepanna (noun)	Mikael har fått låna Malenas stora träskor, mormors långa kjol, mammas gula sjal och farmors gamla kaffepanna. 
bestiga (verb)	Jag läste i tidningen om en kille som ska bestiga sju berg på sju kontinenter på sju månader. 
skogsväg (noun)	De körde några mil utanför staden och parkerade bilen på en liten skogsväg vid foten av ett berg. 
kajak (noun)	När han har gjort det ska han paddla kajak jorden runt sju varv på sju år. 
besviken (adjective)	Jonas blir mycket besviken för han gillar inte rubriken och ser också att artikeln har blivit nerkortad. 
kalabalik (noun)	Det var den s.k. kalabaliken i Bender. 
besvärlig (adjective)	Turkarna tyckte att den svenske kungen kung Järnhuvud kallade de honom började bli besvärlig och dyrbar! 
besättningsman (noun)	En besättningsman vinkade åt oss att vi skulle åka ombord. 
skokräm (noun)	Längst ner på ena byxbenet hade han rester av skokräm. 
besöksmål (noun)	Under 1700- och 1800-talet blev industrier som Falu koppargruva populära besöksmål för svenska och utländska besökare. 
betala för kalaset (vbm)	Omkring 20 miljoner dollar fick han betala för kalaset. 
betala kalaset (vbm)	Omkring 20 miljoner dollar fick han betala för kalaset. 
betalning (noun)	I föreningarna arbetar de flesta ideellt, dvs utan betalning. 
skolbarn (noun)	Många svenska skolbarn har läst boken för att lära sig svensk geografi. 
betalningsmedel (noun)	När Columbus kom till Mellanamerika fann han att indianerna använde något som hette xocolatl som dryck och betalningsmedel. 
bete sig (vbm)	Men de anser att detta inte behöver påverka hur vi beter oss utanför familjen. 
beteckna (verb)	Östersjön betecknas som ett av världens mest förorenade hav. 
skolbok (noun)	Varje morgon klockan åtta traskade de iväg hand i hand med skolböckerna under armen. 
beteende (noun)	Beteendet skulle utvecklas till en fixering som sysselsatte honom under flera år. 
kamp (noun)	Vilhelm Moberg beskriver folkets historia och individens kamp för frihet, rättvisa och lycka. 
bevaka (verb)	Han går ut, tar sin cykel i cykelstället och beger sig till Stadshallen för att bevaka gymnasieskolans musikaliska föreställning. 
kampanj (noun)	Under de senaste åren har kampanjen mot rökning blivit allt starkare. 
bevara (verb)	Fjädrarna bevarar kroppsvärmen, men om det blåser, eller om de blir våta, kan de börja frysa. 
skolmatsal (noun)	Se upp med särskrivningar av sammansatta ord skol matsal i stället för skolmatsal o.d. 
bevis (noun)	Deras brev är ett vackert bevis på vänskap. 
bevisa (verb)	Jag ville bevisa för omvärlden att jag kunde klara mig själv. 
kanal (noun)	En månad innan andra världskriget bröt ut simmade långdistanssimmerskan Sally Bauer över Engelska kanalen på 15.22 timmar. 
bidra (verb)	Ju mer växthusgaser vi släpper ut desto mer bidrar vi till den globala uppvärmningen. 
bidrag (noun)	Ägg och kött ger också ett visst bidrag. 
skolämne (noun)	Men eftersom svenska är obligatoriskt skolämne i Finland kan svenskar och finnar ofta kommunicera på svenska. 
bilannons (noun)	En man som planerade att köpa ny bil satt och letade på nätet efter bilannonser. 
bildörr (noun)	Till slut lyckades tjuven få upp bildörren. 
skorpion (noun)	Vi har till exempel inga krokodiler, skorpioner eller riktigt giftiga spindlar. 
bilförsäljare (noun)	Jag läste i många olika annonser till exempel under bilförsäljare. 
skott (noun)	Och i andra halvlek hade dom ett skott i ribban också. 
kaosteori (noun)	Men nu talar man bara om kaosteorin. 
bilmärke (noun)	Det populäraste bilmärket i Sverige är Volvo. 
bilnummer (noun)	Richard: Nej, men jag såg en del av bilnumret. 
bilradio (noun)	Någon sjöng vackert i bilradion, och solen började sjunka i väster. 
skratt (noun)	Nu för tiden talar man återigen om skratt som medicin. 
skrattkurs (noun)	I dag finns det sällskap för medicinsk humor och flera företag satsar på skrattkurser som friskvård. 
bilstöld (noun)	Biltjuven anhölls senare som misstänkt för både bilstöld och narkotikabrott. 
biltak (noun)	Tjuven bankade på biltaket och rutan för att få foraren att släppa in honom. 
biltjuv (noun)	Biltjuven anhölls senare som misstänkt för både bilstöld och narkotikabrott. 
kaprifol (noun)	Älgen t ex är Jämtlands landskapsdjur och kaprifolen är Bohusläns landskapsblomma. 
biltrafik (noun)	En stor del av kvävet kommer från jordbruket och biltrafiken. 
skrift (noun)	Enligt den berömda Nestorskrönikan, en skrift från medeltiden som handlar om Rysslands äldsta historia, grundade han staden Novgorod (Holmgård). 
skriftspråk (noun)	När kung Gustav Vasa lät översätta bibeln till svenska år 1541 var grunden lagd till ett enhetligt skriftspråk. 
karaktär (noun)	Man trodde att en persons fysik kunde säga något om hans eller hennes karaktär. 
skriva ned (vbm)	Polisen hade tagit hand om väskan som innehöll en nedskriven, detaljerad plan över hur rånet skulle gå till. 
karamell (noun)	De kokade karamellerna hemma i sina kök och sålde dem sedan på torgen. 
biograf (noun)	Det finns många fler biografer och teatrar i Stockholm. 
skrivare (noun)	Alla papper till skrivaren hemma är slut. 
biografi (noun)	På 1800-talet var biografin Lasse-Majas äventyr den mest lästa boken i Sverige vid sidan av Bibeln. 
karamellkokning (noun)	Under senare delen av 1800-talet var det mest kvinnor som sysslade med karamellkokning. 
bisats (noun)	Är det en variation av huvudsatser och bisatser? 
kardemumma (noun)	Semlor görs av vetedeg som smaksätts med kardemumma. 
skrivmaskin (noun)	Därför kunde man se symbolen på vissa skrivmaskiner. 
kardinal (noun)	Påven och alla kardinaler ordnade stora fester för att fira min ankomst. 
bitter (adjective)	Det var en bitter dryck och alltså inte särskilt god. 
skrivregel (noun)	Kontrollera stavning, avstavning, citat, rubrik, styckemarkering, förkortningar, kommatering m.m. Använd Svenska skrivregler utgivna av Svenska språknämnden. 
bjuda in (vbm)	Vi bjuder in olika kända och okända personer som kan berätta om något intressant. 
björk (noun)	Många efternamn börjar på Rönn-, Björk-, Gran-, Asp-, Lind- och Lönn-. 
björnattack (noun)	En björnattack slutar oftast med att björnen går iväg när han har visat vem som bestämmer. 
karnevalsstämning (noun)	Det råder rena karnevalsstämningen detta datum i vårt västra grannland. 
björnbär (noun)	Man äter pannkakan med vispad grädde och sylt kokt på salmbär, en typ av björnbär. 
karriär (noun)	Gruppen gjorde snabbt internationell karriär, och deras musik är fortfarande populär i stora delar av världen. 
skruv (noun)	Det brukar alltid finnas en massa skruvar kvar när han är klar. 
bl a (abm)	Kartan visar att resorna (vikingatågen) gick västerut till bl a England och Skottland. 
blad (noun)	I romarriket fanns böcker som liknade våra, med ihophäftade blad och pärmar. 
blanda ihop (vbm)	Det gröna gräset ser jag också, konstigt nog, eftersom jag brukar blanda ihop grönt, rött och brunt. 
blanda in (vbm)	När man talade svenska blandade man gärna in franska ord. 
blandning (noun)	Det finns en ny klubb som spelar en skön blandning av musik. 
kassettbandspelare (noun)	Nettan och jag tog ut våra veckotidningar och kassettbandspelare från bagaget. 
bli av (vbm)	Jag blir av med mitt arbete. 
kassörska (noun)	Nej, men en gång hade kassörskan glömt ta bort larmet från en tröja jag hade köpt. 
skräp (noun)	Vi måste också sluta släppa ut föroreningar och annat skräp i våra vatten, annars kommer fisken att dö ut. 
blick (noun)	Det är någonting med blicken, sättet att tala. 
blind (adjective)	Kärleken gör honom blind och galen. 
skröna (noun)	Skrönorna är korta och underhållande historier. 
blixtra (verb)	När han åker över himlen dundrar det, och när han slår med hammaren blixtrar det över hela himlen. 
block (noun)	Tar hem pennor, block och toapapper: kvinnor7 %, män 6 % 
skulptur (noun)	Skulpturen finns bland annat utanför FN (Förenta Nationerna) i New York, i Lausanne, Stockholm, Göteborg och Lund. 
blod (noun)	Långsamt åkte jag vidare, trött och sur, och dessutom smakade det blod i munnen. 
blodcirkulation (noun)	När vi skrattar påverkas andning, blodcirkulation och muskler. 
blodkärl (noun)	Rökare riskerar att lättare få sjukdomar som till exempel lungcancer och sjukdomar i hjärta och blodkärl. 
katapultpris (noun)	Det var ur munnarna orden kom (1998) belönades med Författarförbundets Katapultpris till årets bästa debutant. 
blodtörstig (adjective)	Vargen är symbol för något elakt och blodtörstigt men samtidigt är den stamfader till alla våra tamhundar. 
blodåder (noun)	Det kan dock vara mycket farligt om man blir biten direkt i en blodåder eller om man är överkänslig. 
kategori (noun)	Ling delade in gymnastiken i fyra olika kategorier: pedagogisk gymnastik, sjukgymnastik, militärgymnastik och estetisk gymnastik. 
blombukett (noun)	På kläderna kunde man se fläckar, och i ena handen höll han en blombukett med vissna blommor. 
katolicism (noun)	Hon övergick till katolicismen 1655 och i december samma år kom hon till Rom. 
blomjord (noun)	Så slipper du att köpa och bära hem tung blomjord från affären. 
skydd (noun)	Jag ändrade också flera lagar så att kvinnor fick bättre skydd mot våld från män. 
skydda (verb)	Grundlagarna ska skydda vår demokrati och innehåller regler för Sveriges statsskick och människans fri- och rättigheter. 
katolik (noun)	Jag var inte nöjd med protestantismen och tog i smyg kontakt med katoliker trots att det var förbjudet. 
katolsk (adjective)	Han tog ifrån den katolska kyrkan allt land och alla pengar och införde en lutheransk statskyrka. 
kavajärm (noun)	Han hade en ljus kostym, och på ena kavajärmen fanns det en ketchupfläck. 
skyltfönster (noun)	Vi tyckte att det verkade misstänkt för vem har lust att titta i skyltfönster i det vädret? 
blues (noun)	Starkt inspirerad av bluesen och jazzen började Cornelis skriva visor. 
blunda (verb)	Jag tog av mig glasögonen och blundade och lyssnade på tystnaden. 
bly (noun)	Ytterligare ett hot är utsläppen av metaller, t.ex. kadmium, kvicksilver, bly och zink. 
blyertspenna (noun)	Det står med en fruntimmershand, och blyertspenna: Frun. 
kejsar (noun)	Det sägs att kejsar Napoleon var så förtjust i tavlan att han lät den hänga i sitt sovrum. 
skynda (verb)	Klockan var redan halv sju och han måste skynda sig. 
skynda långsamt (vbm)	Skynda långsamt är ett bra motto. 
skynda på (vbm)	Kan ni skynda på lite? 
kejsare (noun)	Några tog t.ex. anställning i den bysantinske kejsarens armé. 
skäl (noun)	Man valde den 6 juni av flera skäl: 
blågul (adjective)	Han har en blågul overall på sig, och om halsen har han en karta och en kompass hängande. 
skälla (verb)	Hans pappa blir rasande och börjar skälla på honom. 
keramikelefant (noun)	När Linus ska resa hem ber Anton honom att ta med en keramikelefant till Sverige. 
skämma (verb)	Han skämdes inte över att han helst tog på sig kvinnokläder. 
skämt (noun)	Det låter som ett skämt, men vi försöker. 
ketchupfläck (noun)	Han hade en ljus kostym, och på ena kavajärmen fanns det en ketchupfläck. 
blöja (noun)	Julia väcker mig vid sex-tiden och vill ha sin vällingflaska, men först måste hon ha torra blöjor. 
kick (noun)	Det gav mig en kick. 
skämtsam (adjective)	En del forskare anser att bokstäverna betyder orl korrekt, en skämtsam felstavning av all correct. 
skänka (verb)	Men det har intet mer att skänka dig. 
skära (verb)	Man skär potatisen i fina strimlor och löken i tunna skivor. 
skära ner (vbm)	c Att äta som vanligt men skära ner på onyttig mat och röra på sig mer. 
bob (noun)	När Ludmila hade slutat med friidrotten bestämde hon sig för att satsa på en ny karriär i vintersportgrenen bob. 
bogseringsrep (noun)	Vi tankade, köpte olja, en varningstriangel, första hjälpen, ett bogseringsrep och massor av läsk och potatischips. 
kind (noun)	Tårarna rann nerför hennes kinder. 
skärm (noun)	Jo, du förstår, sade försäljaren när Daniel frågade honom om skärmen per telefon, skärmen måste arbeta en tid. 
bokmål (noun)	Bokmålet, som talas i Oslo, härstammar från dansktiden, nynorsk är förankrat i landsbygden och är mer genuint norskt. 
skärtorsdag (noun)	På skärtorsdagen flög de på en ko, en kvast eller vad som helst från hela Sverige till Blåkulla. 
bokningssystem (noun)	Kvinnan bakom idén, Marit Hellberg, berattar att stranden har blivit så populär att man har infört ett bokningssystem och 
kioskkultur (noun)	1 Sverige har vi länge haft en speciell kioskkultur. 
bokstav (noun)	Namn på veckodagar, månader, helger och årstider skrivs inte heller med stor bokstav. 
skåning (noun)	Han är skåning kan vara ett positivt eller negativt yttrande, beroende på vad man tycker om skåningar. 
bola (verb)	Många bolar i luften helt enkelt. 
boll (noun)	Den ser ut som en liten boll. 
bomb (noun)	blåa delfiner, sura bomber, Ferraribilar och sega råttor till exempel. 
klampa (verb)	Sedan klampade de omkring med sina stora kängor och öppnade alla skåp och letade överallt. 
skölja (verb)	Du måste naturligtvis skölja ur dem och kasta dem i papperscontainern för återvinning. 
klappa (verb)	sa Tina och klappade mig. 
bondgård (noun)	Astrid Lindgren föddes 1907 och växte upp på en bondgård utanför Vimmerby i Småland. 
skönlitteratur (noun)	Vilken svensk skönlitteratur ges ut idag? 
bonus (noun)	Men å andra sidan tjänar jag ganska bra och får ofta en bonus i slutet på året. 
klappa i händerna (vbm)	Du kan också klappa i händerna. 
klara av (vbm)	Det är vackert runt Vättern och det är en riktig prestation att klara av den. 
bordtennis (noun)	I bordtennis har Jan-Ove Waldner och Jörgen Persson haft stora framgångar. 
borg (noun)	Han bodde i en väldig borg och tyckte om att lura folk som vandrade förbi. 
borgerlig (adjective)	Det svenska kungahuset är det yngsta i Europa och det kommer från en borgerlig fransk familj. 
borrelia (noun)	Varje sommar får mellan fem- och tiotusen personer sjukdomen borrelia på grund av fästingar. 
bort (pl)	Men vi får inte glömma bort att bakom den öppna dörren kan det finnas ett halt golv. 
bort (adverb)	En augustimorgon bär man Straat bort från uppställningsplatsen in i sjukstugan. 
klassiker (noun)	Låtar som Chiquitita, Dancing Queen, Mamma Mia och Money, Money, Money har blivit klassiker. 
bortrest (adjective)	Chefen är bortrest på semester. 
klassresa (noun)	De gifte sig rikt och gjorde en lång klassresa, ända upp i överklassen. 
slalom (noun)	Samma sak hände när Ingemar Stenmark vann flera världsmästerskap och olympiska guldmedaljer i slalom och storslalom. 
klia (verb)	Det kan leda till att den blir rödare och att lögnaren gärna vill klia sig på näsan. 
slalomåkare (noun)	1978 fick Sverige två nya idoler, den tystlåtne slalomåkaren Ingemar Stenmark och den mer utåtriktade tennisspelaren Björn Borg. 
bostadskö (noun)	Bostadskön är kortare i Göteborg. 
bostadsområde (noun)	De flesta familjerna i vårt bostadsområde såg ungefär likadana ut mamma, pappa, barn. 
slant (noun)	Fångarna kunde tjäna en extra slant genom att berätta historier för besökarna. 
bosätta sig (vbm)	Många tyskar bosatte sig i Sverige och fick höga poster i samhället. 
slappa (verb)	a Jag ligger på en strand och slappar och dricker paraplydrinkar. 
bota (verb)	I dag hade man troligtvis kunnat bota de flesta med antibiotika. 
botaniker (noun)	Carl von Linné (1707-1778) var en svensk botaniker, läkare, geolog, pedagog och zoolog som systematiserade växt- och djurnamn. 
botten (noun)	Hans största fiende var den väldiga Midgårdsormen, som låg på botten av havet och slingrade sig runt hela jorden. 
slav (noun)	Det sägs att t.ex. vikingarna kunde byta till sig en slav i södra Europa för en ganska liten sten. 
bov (noun)	Den verkliga boven är alltså människan. 
slingra (verb)	Hans största fiende var den väldiga Midgårdsormen, som låg på botten av havet och slingrade sig runt hela jorden. 
brandchef (noun)	Brandchefen: Vattennivån har stigit till långt över det normala. 
klinga (verb)	Tore reser sig upp och klingar med kniven mot glaset: 
brandvägg (noun)	Den sista boken i sviten heter Brandvägg (1998). 
brant (adjective)	Ju tätare kurvorna är, desto brantare är berget. 
slita (verb)	Sådan import sliter på miljön. 
bre ut (vbm)	Ishotellet kan ta emot 130 nattgäster, som sover i sovsäckar på djurhudar som breds ut över issängar. 
klippa (verb)	Jag ska klippa mig! 
slott (noun)	Inger: Då kan ni åka och titta på några slott. 
bredda (verb)	De satsar också på att bredda sin verksamhet. 
klippning (noun)	Ge honom en klippning på fin salong i födelsedagspresent. 
brevlåda (noun)	När hon kom till brevlådan och skulle posta brevet ångrade hon sig igen. 
sluka (verb)	Niklas är själv inte särskilt förtjust i kriminalromaner, men Stefan älskar spänning och slukar ett par deckare i veckan. 
brevväxla (verb)	De båda konstnärerna brevväxlade under många år. 
slumpvis (adverb)	Så här svarar fem slumpvis utvalda personer: 
klockradio (noun)	Här finns en röd liten klockradio. 
brinna upp (vbm)	Om det blir brand kan ju allt brinna upp. 
slusk (noun)	Förut var han så sportig, pigg och fräsch, men nuförtiden är han en riktig slusk som bara latar sig. 
brist (noun)	Vid brist på vitamin D kan skelettet lakas ur och benskörhet eller benuppmjukning kan bli följden. 
britt (noun)	Svenskar, finnar, italienare och britter köper mest smink. 
broderland (noun)	I Finland, vårt broderland i öst, firar man sin nationaldag, som kallas för självständighetsdagen, den 6 december. 
klorutsläpp (noun)	Under senare tid har klorutsläppen från många av massaindustrierna minskat. 
slutsats (noun)	Men nu ska man nog inte dra för snabba slutsatser. 
brott (noun)	Och alla brott, ja dem läser man ju mest om. 
klubb (noun)	Det finns en ny klubb som spelar en skön blandning av musik. 
brottning (noun)	Man tävlade i löpning och simning, brottning och tyngdlyftning. 
släktkrönika (noun)	Det här är en släktkrönika som handlar om en bror och en syster vars pappa dör. 
brudbukett (noun)	Min mamma syr brudklänningen och din mamma gör brudbuketten, säger Åsa lite surt. 
brudklänning (noun)	Min mamma syr brudklänningen och din mamma gör brudbuketten, säger Åsa lite surt. 
slänga sig (vbm)	Pippi slängde sig ner på en ledig bänk, utan att någon bad henne om det. 
klä ut sig (vbm)	På skärtorsdagen klär många barn ut sig till påskkärringar. 
släppa (verb)	Och om alla skulle släppa ut lika mycket som svenskarna skulle vi behöva 2,6 glober. 
klädsel (noun)	Igår tyckte jag att jag hade en matchande klädsel. 
brunbjörn (noun)	För 70 år sedan fanns det bara omkring 500 brunbjörnar i Sverige. 
släppa in (vbm)	Anders Jag heter Anders och det är jag som ska låsa upp här och släppa in folk. 
klämdag (noun)	Det är ju långhelg eftersom det är klämdag på fredag. 
släppa ut (vbm)	Och om alla skulle släppa ut lika mycket som svenskarna skulle vi behöva 2,6 glober. 
klänning (noun)	Malena har mammas högklackade skor, en av hennes gamla klänningar och mormors fina sjal om huvudet. 
bry sig (vbm)	A: (Som om du bryr dig om det!) 
klättra upp (vbm)	• Klättra inte heller upp i ett träd, björnar är skickliga klättrare. 
bryggare (noun)	Han var son till Grudd Anna Andersdotter och en tysk bryggare, Leonard Zorn. 
slå igenom (vbm)	Den första elektriska apparat som snabbt slog igenom var strykjärnet. 
klättrare (noun)	• Klättra inte heller upp i ett träd, björnar är skickliga klättrare. 
bryta ned (vbm)	När dessa bryts ned, förbrukas stora mängder syre, och det blir risk för syrebrist. 
bryta sig in (vbm)	Dessutom är en stöldförsäkring bra, ifall någon bryter sig in i bilen för att stjäla. 
bryta ut (vbm)	Samma år som första världskriget bröt ut invaldes Selma Lagerlöf i Svenska Akademien, som bl.a. utser nobelpristagare i litteratur. 
bränna (verb)	De är kanske mest kända som barbariska krigare och pirater som dödade och brände städer och byar. 
knarkare (noun)	Det var väl en knarkare som behövde pengar till droger. 
slå sig (vbm)	Märta var mycket sträng och slog mig ofta. 
brännvinskonsumtion (noun)	Brännvinskonsumtionen sjönk när folk började dricka kaffe. 
slå sig ner (vbm)	Han hade bara att slå sig ner och fråga: Vad får man för gott i dag då? 
knep (noun)	Så här svarade några svenskstuderande när vi frågade vilka knep de har. 
kniv (noun)	Plötsligt började de slåss och jag tyckte att jag såg en kniv, men jag är inte säker. 
slåss (verb)	Plötsligt började de slåss och jag tyckte att jag såg en kniv, men jag är inte säker. 
slösa bort (vbm)	Man ska spara sina pengar och inte slösa bort dem på onödiga prylar. 
bröllop (noun)	Jag skulle vilja ha ett riktigt bröllop som Karl och Johanna hade. 
bröst (noun)	Titta på det väldiga bröstet och de små bröstfenorna! 
bröstfena (noun)	Titta på det väldiga bröstet och de små bröstfenorna! 
smaksätta (verb)	Det är en solgul vetebulle, som har smaksatts med saffran och russin. 
knäppa (verb)	Han sträcker fram armen framför Lydias ansikte, knäpper tre gånger med fingrarna. 
koalition (noun)	Till valet 2006 bildade de borgerliga partierna en koalition, Allians för Sverige, med ett gemensamt valmanifest. 
smaska (verb)	Man kanske biter på naglarna, smaskar när man äter, svär mycket eller petar sig i näsan. 
smeknamn (noun)	OK var också initialerna på Old Kinderhook, smeknamnet på en amerikansk president, Martin van Buren, som kom från Kinderhook. 
smink (noun)	Svenskar, finnar, italienare och britter köper mest smink. 
kokain (noun)	Det visar sig att ett kilo kokain ligger gömt i elefanten. 
bur (noun)	Kaninen satt i bur, men den kunde bli skrämd av hunden. 
burfågel (noun)	De vanligaste djur som vi har inomhus är hundar, katter, akvariefiskar och burfåglar. 
smitta (verb)	Vänner skrattar åt samma saker, skratt smittar säger man. 
burk (noun)	Ta ansjovisen ur burken och skär den i mindre bitar. 
kokkonst (noun)	Lasse-Maja fick arbeta i köket, tack vare sin fina kokkonst. 
kokpunkt (noun)	Anders Celsius ville ha en 100-gradig skala mellan vattnets kokpunkt och fryspunkt. 
burra upp (vbm)	Den har burrat upp fjädrarna och dragit in halsen och fötterna. 
sms (noun)	Pia skriver sms till John. 
kol (noun)	Kemiskt består mineralet av kol (C), väte (H), och syre (0). 
buske (noun)	Mössan hängde på en buske. 
smultron (noun)	För många svenskar är smultron en symbol för sol och sommar. 
kolhydratdryck (noun)	Innan själva loppet drack jag en särskild kolhydratdryck eftersom jag var rädd att energin inte skulle räcka hela vägen. 
koll (noun)	När man bor ensam är det kanske inte alltid så lätt att hålla koll på att man äter ordenligt. 
smuts (noun)	med en mopp för att få bort gammal smuts. 
kollektivtrafik (noun)	En annan fråga landstingen beslutar om är kollektivtrafiken. 
bygge (noun)	Vattenkonsumtionen ökar också ofta, som vid byggen av stora hotell eller golfbanor och reningsverk blir överbelastade. 
smycke (noun)	En del smycken var också borta: ett armband av guld, två halsband och flera ringar och örhängen. 
smyga (verb)	Vi misstänker att pappa smyger iväg till en korvkiosk ibland. 
byggnad (noun)	Andra kända höga byggnader verkar små i jämförelse med Burj Khalifa. 
smälla igen (vbm)	Föraren blev naturligtvis livrädd och smällde igen bildörren och trampade gasen i botten. 
byggnadsverk (noun)	En kvällstidnings läsare har röstat fram följande byggnadsverk som Sveriges underverk. 
kolonisera (verb)	Under 1100- och 1200-talen koloniserade araberna bl.a. Spanien, och från denna period kommer många arabiska ord. 
smältvatten (noun)	Varje år byggs ett nytt hotell som invigs i början av december och förvandlas till smältvatten under våren. 
smärta (noun)	I stället reste hon ut i världen för att glömma sin sorg och sin smärta. 
kombination (noun)	Det i kombination med det omättliga begäret att hjälpa människor fick honom att bli busschaufför här i Sverige. 
kombinera (verb)	Vill du kombinera natur och Dalarna rätt ställe. 
bysantinsk (adjective)	Några tog t.ex. anställning i den bysantinske kejsarens armé. 
byta till sig (vbm)	Det sägs att t.ex. vikingarna kunde byta till sig en slav i södra Europa för en ganska liten sten. 
komiker (noun)	Bl.a. har han skrivit romanerna Fru Björks öden och äventyr (1990) och En komikers uppväxt (1992). 
småbarn (noun)	Den moderne mannen stannar allt oftare hemma och tar hand om sina småbarn medan mamman gör karriär. 
byta ut (vbm)	Därför tar det lång tid ca 30 år för vattnet i Östersjön att bytas ut. 
bytesannons (noun)	Linda: Jag tror jag går och ringer till tidningen nu och sätter in en bytesannons om en större lägenhet. 
småbarnsmor (noun)	Huvudpersonen Annika Bengtzon arbetar på en stor kvällstidning och är dessutom småbarnsmor. 
byxben (noun)	På ena byxbenet hade han en fläck från en sorts brun sås och knäna hade gräsfläckar. 
byxficka (noun)	Senare, när jag hängde upp mina våta kläder, hittade jag glasögonen i ena byxfickan. 
komma igång (vbm)	Jag skulle verkligen vilja träna men jag vet inte hur jag ska komma igång. 
bälte (noun)	Bältet är av läder, och det är brunt. 
smådjur (noun)	Vargarna äter renar, rådjur och älgar, men också många smådjur. 
småfuskande (noun)	Men hur ser det ut med småfuskandet på jobbet? 
småfågel (noun)	Därför försöker småfåglarna hitta någon håla, som de kan gömma sig i. 
smågodis (noun)	Då har vi en massa smågodis och så gör vi en stor skål med popcorn. 
komma till (vbm)	Flera av Peter Kihlgårds romaner har kommit till under resor till fjärran länder. 
bärbar (adjective)	Av Ellen har han också fått en blå bärbar cd-spelare och en svart ryggsäck. 
bärnamn (noun)	Suffixet on finns på många bärnamn, t ex lingon, hallon och hjortron. 
bärnsten (noun)	Bärnsten ansågs förr ha magiska krafter, eftersom den kan bli negativt elektrostatiskt laddad. 
bärnstensväder (noun)	Man brukar tala om bärnstensväder, och menar då hårt väder, gärna storm från sydväst. 
småländsk (adjective)	Den småländska miljön återkommer i flera böcker, inte minst i böckerna om Emil i Lönneberga. 
smålänning (noun)	Man brukar säga att Ingvar Kamprad är en typisk smålänning idérik, envis och sparsam. 
bästsäljare (noun)	Det blev bästsäljaren Lasse-Majas äventyr. 
småprat (noun)	Jag undrade vad de ville, blev nervös och förstod inte att det bara var småprat. 
småprata (verb)	Vi tänder en brasa och sitter och småpratar och löser korsord tillsammans. 
bäver (noun)	Du kan få se björn, älg eller kanske den blyga bävern. 
småsak (noun)	Boken som Åsa läste om heter Hetsa inte upp dig över småsaker och är skriven av Richard Carlson. 
kommentar (noun)	• Återkoppla till vad som står i insändaren och ge dina egna kommentarer. 
kommersiell (adjective)	Det är inte längre klart var samhället slutar och var det privat kommersiella börjar. 
kommissarie (noun)	Framförallt gäller det serien om kommissarie Kurt Wallander och hans Ystadskolleger, varav flera romaner har filmatiserats. 
böja (verb)	Böj armen i 90 graders vinkel, håll armbågen låst och pendla med armarna medan du går. 
bölja (noun)	I böljan av seklet levde där cirka 100 000 gråsälar. 
kommunalskatt (noun)	Som medlem betalar du skatt till kommunen (kommunalskatt). 
bön (noun)	Även om Lucia är ett helgon ber man inga böner till henne. 
smörgåsbord (noun)	Till jul äter man julbord, ett smörgåsbord som är utökat med julkorv, sylta, lutfisk, skinka och risgrynsgröt. 
kommunicera (verb)	Går det över huvud alls att kommunicera? 
kommunikation (noun)	Ändå är kommunikation något möjligt. 
smörja (verb)	och sen med flottet kan smörja stövlarna gratis. 
böter (noun)	Åsa Det ska vara höga böter, för man utsätter ju andra för en fara. 
