följa	(-er, -de, -t)	med join in, come along	Sidan 36	[sound:google-cdd645de-24ca8d67-09f96453-609a63ea-9b923320.mp3]	Kapitel_4 Rivstart_A1_A2
snus	(-et)	snuff	Sidan 36	[sound:google-9b7ef95e-d4f09797-b2a48bcf-1ffc2e8d-e3e22b3e.mp3]	Kapitel_4 Rivstart_A1_A2
jättehungrig	(-t, -a)	really hungry	Sidan 36	[sound:google-27141375-f22ee2ed-c9b95707-92c21cd5-58183971.mp3]	Kapitel_4 Rivstart_A1_A2
vilja	(vill, ville, velat)	want	Sidan 36	[sound:google-b72e5540-eae32580-ee2d8dc6-53e776ab-ee51f4e9.mp3]	Kapitel_4 Rivstart_A1_A2
kebabställe	(-t, −, -ena)	kebab place	Sidan 36	[sound:google-68e92524-3169f9e9-09d8c800-7733ca68-4beed5a4.mp3]	Kapitel_4 Rivstart_A1_A2
gärna happily		willingly	Sidan 36	[sound:google-b459b048-31fd9a42-93ca5bf5-fd6cf29d-91a8269d.mp3]	Kapitel_4 Rivstart_A1_A2
kompis	(-en, -ar, -arna)	friend	Sidan 36	[sound:google-68185baf-ad1b9647-e8bdab68-adcd7a11-13ac940e.mp3]	Kapitel_4 Rivstart_A1_A2
klockan tre three		o’clock	Sidan 36	[sound:google-1283b1da-cc58862f-ac2d8b8a-f77cc52e-b746ca6b.mp3]	Kapitel_4 Rivstart_A1_A2
tyvärr		unfortunately	Sidan 36	[sound:google-20e3c319-420dadfc-da7646cf-12f19bcb-8c9870a8.mp3]	Kapitel_4 Rivstart_A1_A2
farfar		grandfather (paternal)	Sidan 36	[sound:google-f6bab80d-fd2b0f54-95050fd2-b1660699-883ea1b8.mp3]	Kapitel_4 Rivstart_A1_A2
en annan dag		another day	Sidan 36	[sound:google-800c3993-7391a79b-a2bcbb9e-a68c64ea-a7960241.mp3]	Kapitel_4 Rivstart_A1_A2
hjälpverb		helping verbs, auxiliary verbs	Sidan 36	[sound:google-cc03bfcf-bfe831fb-78812ed0-8c2747ed-9da1115f.mp3]	Kapitel_4 Rivstart_A1_A2
te	(-et, -er-, -erna)	tea	Sidan 36	[sound:google-568da0b6-93387af3-0f59d713-a6caa862-eadde14c.mp3]	Kapitel_4 Rivstart_A1_A2
bulle	(-n, -ar, -arna)	roll, bun	Sidan 36	[sound:google-4e9494f0-615fdc32-9595afbd-4b6ff8ac-12ae5936.mp3]	Kapitel_4 Rivstart_A1_A2
kaka	(-n, -or, -orna)	cookie, biscuit	Sidan 36	[sound:google-51a86de1-669ce903-25f01c7d-7138fa17-1b3b297f.mp3]	Kapitel_4 Rivstart_A1_A2
smörgås	(-en, -ar, -arna)	sandwich	Sidan 36	[sound:google-68b8b93f-aa95ba36-d48e83e6-7d31f9a0-f117c6fc.mp3]	Kapitel_4 Rivstart_A1_A2
muntlig övning	(-en, -ar, -arna)	oral exercise	Sidan 37	[sound:google-fd455baf-bb7190a4-1b47bf8c-047281f2-75c8134f.mp3]	Kapitel_4 Rivstart_A1_A2
partner	(-n-, −, -na)	partner	Sidan 37	[sound:google-c0e9fc6f-3f90347d-d3bdf734-f6afd30d-382d3ac0.mp3]	Kapitel_4 Rivstart_A1_A2
nästa		next	Sidan 37	[sound:google-4c9b3f69-29fee462-ab175b5e-ea6f1065-64316c85.mp3]	Kapitel_4 Rivstart_A1_A2
skulle vilja		would like to	Sidan 37	[sound:google-87935695-86534be7-8c68334f-a89c489a-db096d42.mp3]	Kapitel_4 Rivstart_A1_A2
kosta	(-r, -de, -t)	cost	Sidan 37	[sound:google-aa362e87-b29fa61b-fe9a75e4-c3bc0b8d-e784db63.mp3]	Kapitel_4 Rivstart_A1_A2
krona	(-n, -or, -orna)	crown	Sidan 37	[sound:google-989ead02-fed7169e-6f1638cc-c05d9788-9600db3a.mp3]	Kapitel_4 Rivstart_A1_A2
Något annat		Anything else?	Sidan 37	[sound:google-40b52471-01b030a1-258bff1d-dc7c0b33-4d6c7ca6.mp3]	Kapitel_4 Rivstart_A1_A2
javisst yes		of course	Sidan 37	[sound:google-04fd9186-12f94b0d-f19dcc3e-952f2e6a-def965b8.mp3]	Kapitel_4 Rivstart_A1_A2
mer		more	Sidan 37	[sound:google-d69786da-b13f3238-3dc04225-28dfb4b9-17d5fc31.mp3]	Kapitel_4 Rivstart_A1_A2
nej tack		no thank you	Sidan 37	[sound:google-a3ae5c67-492017a9-007beeb4-9d7da352-6b1a531e.mp3]	Kapitel_4 Rivstart_A1_A2
Det var bra så.		That is all.	Sidan 37	[sound:google-3b6d2e45-29d3e27f-67e6c49e-7699c5a5-ab2148f8.mp3]	Kapitel_4 Rivstart_A1_A2
Det blir … kronor.		That comes to… kronor.	Sidan 37	[sound:google-5abbf754-80fafedf-0b6aee3d-04804ff0-1cfd339d.mp3]	Kapitel_4 Rivstart_A1_A2
kort	(-et, -, -en)	card	Sidan 37	[sound:google-f869ee27-3baecad0-1eb5f7f0-00d8fa88-409b6760.mp3]	Kapitel_4 Rivstart_A1_A2
Tar ni kort		Do you take credit cards?	Sidan 37	[sound:google-143211f2-fcedd91f-2f867029-77074b69-4d83b658.mp3]	Kapitel_4 Rivstart_A1_A2
kod	(-en, -er, -erna)	code	Sidan 37	[sound:google-308bdf01-2861baf1-a69fbb05-7b3c44e7-2ebad36b.mp3]	Kapitel_4 Rivstart_A1_A2
slå	(-r, slog, slagit)	koden punch the code	Sidan 37	[sound:google-0e14b100-6e859a4f-a01f74a8-bee4418e-65f3e01b.mp3]	Kapitel_4 Rivstart_A1_A2
namnteckning	(-en, -ar, -arna)	signature	Sidan 37	[sound:google-36d1b721-5cd7aeda-45d6c239-d4c1f01a-65f28977.mp3]	Kapitel_4 Rivstart_A1_A2
leg	(-et, -, -en) (legitimation)	ID	Sidan 37	[sound:google-10a31841-bac49fd4-073bd4e9-60cc3285-51ded999.mp3]	Kapitel_4 Rivstart_A1_A2
kvitto	(-t, -on, -ona,)	receipt	Sidan 37	[sound:google-84e509c5-b5236953-4c6ddf0d-43323bb2-a779cc23.mp3]	Kapitel_4 Rivstart_A1_A2
meny	(-n, -en, -er)	menu	Sidan 37	[sound:google-a6a2771e-690e97b3-aadedc6b-531d6b6b-d4bc767e.mp3]	Kapitel_4 Rivstart_A1_A2
falafelmeny	(-n, -er, -erna)	falafel menu	Sidan 37	[sound:google-f66ee283-bc61ecf4-43251f82-a436551c-cad0bd23.mp3]	Kapitel_4 Rivstart_A1_A2
Vill du äta här eller ta med		Do you want to eat here,	Sidan 37	[sound:google-8be0ce06-bbf46038-aa877b81-cc56c5de-3d8fe1bf.mp3]	Kapitel_4 Rivstart_A1_A2
or do you want this to go		mellanläsk (-en, -, -en) medium soft drink	Sidan 37	[sound:google-843aef78-6e59d2b0-4515c41c-1ab27f83-70916ce5.mp3]	Kapitel_4 Rivstart_A1_A2
Var det bra så		Will that be all?	Sidan 37	[sound:google-7917e830-b6094b56-05a6400e-b898a68e-be628fda.mp3]	Kapitel_4 Rivstart_A1_A2
vänta	(-r, -de, -t)	lite wait, hang on	Sidan 37	[sound:google-7ce80693-5181413a-9570865f-38a48678-c4322123.mp3]	Kapitel_4 Rivstart_A1_A2
tjuga	(-n, -or, -orna) (en tjugolapp)	a twenty-kronor bill	Sidan 37	[sound:google-6511654a-c4caa72c-85f3239f-8242fa3e-0d6d17d3.mp3]	Kapitel_4 Rivstart_A1_A2
en … tack.		one … please.	Sidan 37	[sound:google-fde139ff-093263a6-b501dd58-1e53e45a-a34c62c1.mp3]	Kapitel_4 Rivstart_A1_A2
latte		latte	Sidan 37	[sound:google-86c41f43-4571d349-bca911c1-2f64878b-821715e2.mp3]	Kapitel_4 Rivstart_A1_A2
Vill du ha		Do you want …?	Sidan 37	[sound:google-5fc7b9ea-e8b74729-c1172fef-a5d72e3c-0e7ee857.mp3]	Kapitel_4 Rivstart_A1_A2
lyxbulle	(-en, -ar, arna)	luxury roll	Sidan 37	[sound:google-6b594e76-afb5ef54-5c65df97-7954fcbc-72fb0731.mp3]	Kapitel_4 Rivstart_A1_A2
Jag tar den.		I’ll take it.	Sidan 37	[sound:google-252432c0-0cf00a90-5c9466a3-65b27c0b-e725774a.mp3]	Kapitel_4 Rivstart_A1_A2
varsågod		you’re welcome	Sidan 37	[sound:google-8de365c0-55031e3f-cfe3d927-f58633a0-4a026e4b.mp3]	Kapitel_4 Rivstart_A1_A2
strax		soon	Sidan 37	[sound:google-ec74ec9c-c888575a-b797f403-777e8723-21e84db0.mp3]	Kapitel_4 Rivstart_A1_A2
ovanför		above	Sidan 37	[sound:google-c0831322-365e24cc-5d492323-209983d5-d21b4d2b.mp3]	Kapitel_4 Rivstart_A1_A2
jag vill ha		I want	Sidan 38	[sound:google-61a9f360-4a8baf25-97aa9154-8629dc10-8204c4c7.mp3]	Kapitel_4 Rivstart_A1_A2
jag skulle vilja ha		I would like	Sidan 38	[sound:google-e82d0826-b8a844d3-0929e158-7076f86f-b376100e.mp3]	Kapitel_4 Rivstart_A1_A2
den/det där		that	Sidan 38	[sound:google-1da3548f-c7ec8741-102d7a53-b1d8c7db-143fc5bf.mp3]	Kapitel_4 Rivstart_A1_A2
prislista	(-n, -or, -orna)	list of prices	Sidan 38	[sound:google-8044ceb9-4072b402-82492f90-6700cd27-8619865b.mp3]	Kapitel_4 Rivstart_A1_A2
nedan		below	Sidan 38	[sound:google-39a18d63-4f98143a-0b3e97bc-9f5f9310-82a8c182.mp3]	Kapitel_4 Rivstart_A1_A2
demonstrativa pronomen		demonstrative pronouns	Sidan 38	[sound:google-23103964-0481b6b1-36b98c7d-48b63a67-066c54c4.mp3]	Kapitel_4 Rivstart_A1_A2
apelsin	(-en, -er, -erna)	orange	Sidan 38	[sound:google-cbd15123-cdb61622-4f01d1c5-dbf67607-846b0314.mp3]	Kapitel_4 Rivstart_A1_A2
äpple	(-t, -en, -ena)	apple	Sidan 38	[sound:google-d110fccb-076dae9c-d94ce45f-1e83f57e-1fc1b82e.mp3]	Kapitel_4 Rivstart_A1_A2
kiosk	(-en, -er, -erna)	kiosk	Sidan 38	[sound:google-8a9762a3-3c8d94ec-ecb8399f-1e6849d8-4c91323a.mp3]	Kapitel_4 Rivstart_A1_A2
dosa	(-n, -or, -orna)	box (small)	Sidan 38	[sound:google-1b11ac06-5e125e77-58d67658-6a18f186-2a39655b.mp3]	Kapitel_4 Rivstart_A1_A2
glass	(-en, -ar, -arna)	ice cream	Sidan 38	[sound:google-1827c914-8e71f5b0-47df5a5f-5af57876-411b86fb.mp3]	Kapitel_4 Rivstart_A1_A2
godispåse	(-en, -ar, -arna)	bag of candy	Sidan 38	[sound:google-1d772129-05a9a70d-15eef7ec-c28a1495-b63064dc.mp3]	Kapitel_4 Rivstart_A1_A2
frimärke	(-t, -n, -ena)	postage stamp	Sidan 38	[sound:google-ea8bf6af-bf110718-741ea58d-99da58a7-d75c61d5.mp3]	Kapitel_4 Rivstart_A1_A2
cigarett	(-en, -er, -erna)	cigarette	Sidan 38	[sound:google-c2779ebc-13423574-44362966-57fe7285-216267b0.mp3]	Kapitel_4 Rivstart_A1_A2
lunchrestaurang	(-en, -er, erna)	lunch restaurant	Sidan 38	[sound:google-0b786897-61caa5de-83bffd02-1bb6a31c-3f09b710.mp3]	Kapitel_4 Rivstart_A1_A2
lasagne	(-n, -r, -rna)	lasagna	Sidan 38	[sound:google-bbaa5f53-fc5b4e84-d1954917-1b051d67-e82e23a9.mp3]	Kapitel_4 Rivstart_A1_A2
ostsmörgås	(-en, -ar, -arna)	cheese sandwich	Sidan 38	[sound:google-689e7990-a5d73479-5c6dccee-60c9c7a4-bbf47d86.mp3]	Kapitel_4 Rivstart_A1_A2
pizza	(-n, -or, -orna)	pizza	Sidan 38	[sound:google-88443e06-00b0ee55-2f62bb64-04e9b205-be08cdfc.mp3]	Kapitel_4 Rivstart_A1_A2
räksallad	(-en, -er, -erna)	shrimp salad	Sidan 38	[sound:google-c2eeb972-0c08c319-b9e044b0-0be7c31d-1fd2ea04.mp3]	Kapitel_4 Rivstart_A1_A2
sushi	(-n)	sushi	Sidan 38	[sound:google-f824756e-c51583b3-356268c8-17fed96a-302526b6.mp3]	Kapitel_4 Rivstart_A1_A2
thaicurry	(-n)	Thai curry	Sidan 38	[sound:google-1288c914-34e035bf-e031dcec-fa07e962-a4424234.mp3]	Kapitel_4 Rivstart_A1_A2
wrap	(-en, -s, -sen)	wrap	Sidan 38	[sound:google-2dc5fa25-8781bd3b-72cb7874-af046b18-ef361eed.mp3]	Kapitel_4 Rivstart_A1_A2
bröd	(-et, −, -en)	bread	Sidan 38	[sound:google-37023d2a-2b12b934-cc8f7d30-7bcf9e5e-08ae3987.mp3]	Kapitel_4 Rivstart_A1_A2
brownie	(-n, -s)	brownie	Sidan 38	[sound:google-3d9f5556-23d6a441-3d64cc49-e0480ca5-ce95de83.mp3]	Kapitel_4 Rivstart_A1_A2
chokladboll	(-en, -ar- arna)	chocolate ball	Sidan 38	[sound:google-7ea10f14-7541dc56-ebbac682-7cef0895-5804cfb1.mp3]	Kapitel_4 Rivstart_A1_A2
chokadruta	(-n, -or, -orna)	chocolate square	Sidan 38	[sound:google-c7c4b93c-272ae167-20c5d1ed-533badac-a6c20b25.mp3]	Kapitel_4 Rivstart_A1_A2
dammsugare	(-n, −, -arna)	vacuum cleaner (a type of marzipa treat)	Sidan 38	[sound:google-5a418683-68386128-83492af6-0da83ce9-36a8731e.mp3]	Kapitel_4 Rivstart_A1_A2
morotskaka	(-n, -or, -orna)	carrot cake	Sidan 38	[sound:google-2a74e7fd-e49516a8-18d80dc5-8eddc595-b357aa93.mp3]	Kapitel_4 Rivstart_A1_A2
mazarin	(-en, -er, -erna)	almond pastry	Sidan 38	[sound:google-71516bde-20345bd4-ca96010a-2b09c5c0-4170f907.mp3]	Kapitel_4 Rivstart_A1_A2
wienerbröd	(-et, -en, ena)	Danish pastry	Sidan 38	[sound:google-516b5d87-f757a48f-0cd0d3e1-eb0ae9a1-6bfa9b3a.mp3]	Kapitel_4 Rivstart_A1_A2
juice	(-n, -r, -rna)	juice	Sidan 38	[sound:google-096944c1-6765a1f8-dd210e4a-3719050d-64bf14f2.mp3]	Kapitel_4 Rivstart_A1_A2
kan jag få		may I have	Sidan 39	[sound:google-17854f5e-7eb9d893-5c19c4d9-2d4cb644-6b575e30.mp3]	Kapitel_4 Rivstart_A1_A2
Ja tack		nästa? Next, please?	Sidan 39	[sound:google-e1fcef7e-fb367c79-f8bb1606-af7d2a76-73f72601.mp3]	Kapitel_4 Rivstart_A1_A2
Något mer		Anything else?	Sidan 39	[sound:google-888b25e7-b51ff2b8-3d9da637-bc3c7f8c-36311b58.mp3]	Kapitel_4 Rivstart_A1_A2
Nej		"det var bra så tack. No, that's all, thank you."	Sidan 39	[sound:google-54e53162-5b0bde4a-78af75d0-dc1febbb-62a0d7f1.mp3]	Kapitel_4 Rivstart_A1_A2
några		a few	Sidan 39	[sound:google-614f1d7f-5be360c6-6d2744ff-d9331191-37a817d6.mp3]	Kapitel_4 Rivstart_A1_A2
påse	(-en, -ar, -arna)	bag	Sidan 39	[sound:google-ca2562fe-a8c18e1a-ed9440cb-451d70ca-4e7ae48d.mp3]	Kapitel_4 Rivstart_A1_A2
tomat	(-en, -er, -erna)	tomato	Sidan 39	[sound:google-56c5c052-09da3586-73ae918e-a47c8ebd-bdbac9c3.mp3]	Kapitel_4 Rivstart_A1_A2
näsa	(-n, -or, orna)	nose	Sidan 39	[sound:google-19b905ec-d53821a9-0190748a-656bcf90-d04b17b4.mp3]	Kapitel_4 Rivstart_A1_A2
duk	(-en, -ar, -arna)	table cloth	Sidan 39	[sound:google-e53e67d0-fb0302f3-ed6ed787-dffab34f-f58531de.mp3]	Kapitel_4 Rivstart_A1_A2
kontant	(-a)	cash	Sidan 39	[sound:google-8596f8e3-8281105e-047f355c-d08e4121-e031d55b.mp3]	Kapitel_4 Rivstart_A1_A2
sammansatta ord		compound words	Sidan 39	[sound:google-5c413931-2b412068-b104ed70-45eddf44-6dd79948.mp3]	Kapitel_4 Rivstart_A1_A2
flera		several	Sidan 39	[sound:google-7e25ff71-fe9734b9-9388da0b-1e8a5fd1-31e59468.mp3]	Kapitel_4 Rivstart_A1_A2
snabbmatställe	(-t, -n, -ena)	fast food place	Sidan 40	[sound:google-7088d145-03744833-17cf5259-1ecd602a-f7e77129.mp3]	Kapitel_4 Rivstart_A1_A2
torg	(-et, −, -en)	square	Sidan 40	[sound:google-a6be23e7-f00562a8-67c82541-10dcfb24-b28d2653.mp3]	Kapitel_4 Rivstart_A1_A2
bokstav	(-en, bokstäver, bokstäverna)	letter	Sidan 40	[sound:google-adb22ecf-7a808fd7-a0cc45f4-7fa48f84-b77295bd.mp3]	Kapitel_4 Rivstart_A1_A2
paprika	(-n, -or, -orna)	pepper	Sidan 40	[sound:google-2e69158f-21ea3c65-b9555ab0-9edc98d7-249a016d.mp3]	Kapitel_4 Rivstart_A1_A2
gurka	(-n, -or, -orna)	cucumber	Sidan 40	[sound:google-eaef8ce3-ce43e75d-b2d40845-c8ab29c4-33118adc.mp3]	Kapitel_4 Rivstart_A1_A2
druva/vindruva	(-n, -or, -orna)	grape	Sidan 40	[sound:google-cc796092-ba80cf80-64097057-31909d07-3721e15b.mp3]	Kapitel_4 Rivstart_A1_A2
purjolök	(-en, -ar, -arna)	leek	Sidan 40	[sound:google-26c20ae3-588906d2-ffe7fa29-b14870cf-305f9d82.mp3]	Kapitel_4 Rivstart_A1_A2
päron	(-et, −, -en)	pear	Sidan 40	[sound:google-9fb709dd-d0386899-f590c07a-5421c2fd-1aeb11c9.mp3]	Kapitel_4 Rivstart_A1_A2
Vad kostar det		How much does it cost?	Sidan 41	[sound:google-1477ebcf-8373fa54-0c45e1ab-acb8faa7-ce227611.mp3]	Kapitel_4 Rivstart_A1_A2
pluralform	(-en, -er, -erna)	plural form	Sidan 41	[sound:google-8a7f88ef-0afea3fe-125fab51-43eeadd6-9a190b57.mp3]	Kapitel_4 Rivstart_A1_A2
persika	(-an, -or, -orna)	peach	Sidan 41	[sound:google-d33b159a-26f0de26-18355fa8-4d1b75f3-fcdb6ca5.mp3]	Kapitel_4 Rivstart_A1_A2
mataffär	(-en, -er, -erna)	grocery store	Sidan 42	[sound:google-8548b803-8f751a02-70a47639-b6826d82-f96c2d69.mp3]	Kapitel_4 Rivstart_A1_A2
hylla	(-n, -or, -orna)	shelf	Sidan 42	[sound:google-b4b1570c-3e32dcf8-0c4f0fec-850922d8-4ace34bd.mp3]	Kapitel_4 Rivstart_A1_A2
till vänster		to the left	Sidan 42	[sound:google-e6395958-ed2a2e74-77421090-6372a352-7569f76b.mp3]	Kapitel_4 Rivstart_A1_A2
till höger		to the right	Sidan 42	[sound:google-bbbd0c1f-5d880305-4a235b59-016e0d3c-cbce66dd.mp3]	Kapitel_4 Rivstart_A1_A2
första		first	Sidan 42	[sound:google-165b0b0f-7b355918-146506be-6c5ea15c-01704a84.mp3]	Kapitel_4 Rivstart_A1_A2
andra		second	Sidan 42	[sound:google-89748081-fca2a718-f51ae658-dd5168b0-a9cda1ea.mp3]	Kapitel_4 Rivstart_A1_A2
tredje		third	Sidan 42	[sound:google-1160946d-97cd4379-3e10265b-27da4927-9eab02c6.mp3]	Kapitel_4 Rivstart_A1_A2
fjärde		fourth	Sidan 42	[sound:google-6abc4366-16404661-70098b79-1a13c288-5e5cb1f6.mp3]	Kapitel_4 Rivstart_A1_A2
bageri	(-et, -er, -erna)	bakery	Sidan 42	[sound:google-e4341411-d02c3527-6b64b30f-9c8b7ccb-2142c067.mp3]	Kapitel_4 Rivstart_A1_A2
mejeri	(-et, -er, -erna)	dairy	Sidan 42	[sound:google-0538679a-95184306-e81d190c-3bae6a6a-937ddc42.mp3]	Kapitel_4 Rivstart_A1_A2
kött	(-et, −, -en)	meat	Sidan 42	[sound:google-6704d435-d70f9819-2d805325-1d7c73f9-f95bfe76.mp3]	Kapitel_4 Rivstart_A1_A2
hygien	(-en)	hygiene	Sidan 42	[sound:google-8fc56759-7671f9ad-3ce50942-49f0785c-d4a5bcfe.mp3]	Kapitel_4 Rivstart_A1_A2
fisk	(-en, -ar, -arna)	fish	Sidan 42	[sound:google-03dac208-013cf100-3fb43557-c4643293-f656f935.mp3]	Kapitel_4 Rivstart_A1_A2
skaldjur	(-et, −, -en)	shellfish	Sidan 42	[sound:google-faeef18b-f06b8beb-f364eaa9-281c25fd-77dd2582.mp3]	Kapitel_4 Rivstart_A1_A2
chark	(-en)	cured meat, deli section	Sidan 42	[sound:google-94d24a26-923033ea-d2134696-0dd18e8c-917235fc.mp3]	Kapitel_4 Rivstart_A1_A2
dryck	(-en, -er, -erna)	drink	Sidan 42	[sound:google-da32497f-a5c9e004-4ef1584f-9da0fa18-14c30e22.mp3]	Kapitel_4 Rivstart_A1_A2
godis	(-et)	candy	Sidan 42	[sound:google-dfa30bc4-607ac011-f8ef2883-fc6f4c6a-c0902c5f.mp3]	Kapitel_4 Rivstart_A1_A2
snacks		snacks	Sidan 42	[sound:google-f57adc6f-6729f3a3-e002d12a-c2f9a932-a0d877e4.mp3]	Kapitel_4 Rivstart_A1_A2
baka	(-r, -ade, -ade)	bake	Sidan 42	[sound:google-6d7d41b1-509a3479-d80fdefa-81b8b284-39a56ebb.mp3]	Kapitel_4 Rivstart_A1_A2
bakprodukt	(-en, -er, -erna)	baking ingredient	Sidan 42	[sound:google-a27be3c1-19be0581-05f488c8-7ade5ea5-2afd86d1.mp3]	Kapitel_4 Rivstart_A1_A2
Var finns …		Where is … ?	Sidan 42	[sound:google-0521f09a-4bdbebec-91efd898-95d43720-b965ff44.mp3]	Kapitel_4 Rivstart_A1_A2
falukorv	(-en, -ar, -arna)	Swedish bologna sausage	Sidan 42	[sound:google-fbd0365c-83159bed-51407802-66e7fc28-5476d615.mp3]	Kapitel_4 Rivstart_A1_A2
Ursäkta har ni …		Excuse me, do you have …?	Sidan 42	[sound:google-9461c9dc-aac6225f-4eb513ac-79bcda06-7e7eac32.mp3]	Kapitel_4 Rivstart_A1_A2
turkisk	(-t, -a)	Turkish	Sidan 42	[sound:google-741558ab-0e4f4361-3bbe7784-65a3a9fd-8944cd6d.mp3]	Kapitel_4 Rivstart_A1_A2
yoghurt	(-en)	yoghurt	Sidan 42	[sound:google-5b0cfb61-3c3efa3d-d7ca88d8-e097dc87-432492c1.mp3]	Kapitel_4 Rivstart_A1_A2
förlåt mig excuse me		pardon me	Sidan 42	[sound:google-759a2af7-277fd4f2-e735c58e-42ce8391-2011e837.mp3]	Kapitel_4 Rivstart_A1_A2
ehh		umm	Sidan 42	[sound:google-9bd02b84-e72cc9d0-54de5b31-0f195a9f-150dec70.mp3]	Kapitel_4 Rivstart_A1_A2
parmesanost	(-en, -ar, -arna)	Parmesan cheese	Sidan 42	[sound:google-a35f2f8b-1394b976-31108a21-b4101dd1-ce974372.mp3]	Kapitel_4 Rivstart_A1_A2
slut run out		finished	Sidan 42	[sound:google-ec2713d7-3ce6b370-0f0bd409-634b2517-fca12c09.mp3]	Kapitel_4 Rivstart_A1_A2
titta på		look at	Sidan 42	[sound:google-c79c61b0-0fd4d586-c5149ff9-eb069287-8075a76b.mp3]	Kapitel_4 Rivstart_A1_A2
karta	(-n, -or, -orna)	map	Sidan 42	[sound:google-d2630c2b-2e76d942-401fa1b5-c8d71704-6c389d52.mp3]	Kapitel_4 Rivstart_A1_A2
fil	(-en)	soured milk, similar to yoghurt	Sidan 42	[sound:google-bf989253-ef0952b4-ddcfd7dd-0dd4554c-74b461fd.mp3]	Kapitel_4 Rivstart_A1_A2
köttfärs	(-en, -er, -erna)	minced meat	Sidan 42	[sound:google-2fb3a26b-dd75f9a7-8b3d1d57-7abb5eb0-53dd880a.mp3]	Kapitel_4 Rivstart_A1_A2
ostbåge	(-en, -ar, -arna)	cheese curls, cheese puffs	Sidan 42	[sound:google-a2685027-eb9af5c3-bbc3bd03-51b74deb-a7577eb0.mp3]	Kapitel_4 Rivstart_A1_A2
tvål	(-en, -ar, -arna)	soap	Sidan 42	[sound:google-7d8ae400-c026751a-1242843d-88858333-5ffc27ad.mp3]	Kapitel_4 Rivstart_A1_A2
smör	(-et)	butter	Sidan 42	[sound:google-fa3920c3-721c7f59-77605509-e4863d90-b3bebd30.mp3]	Kapitel_4 Rivstart_A1_A2
mjöl	(-et)	flour	Sidan 42	[sound:google-a7af252a-05dc1164-e9521140-ec776a24-7654be72.mp3]	Kapitel_4 Rivstart_A1_A2
räka	(-n, -or, -orna)	shrimp	Sidan 42	[sound:google-d7cb02e7-ef9b6dc1-9aa3ed57-cbe243ce-62143ae5.mp3]	Kapitel_4 Rivstart_A1_A2
sill	(-en, -ar, -arna)	herring	Sidan 42	[sound:google-ab35209b-11bdd046-31b6ce97-a2958b8f-36f87b63.mp3]	Kapitel_4 Rivstart_A1_A2
socker	(sockret)	sugar	Sidan 42	[sound:google-ce80be9c-104df688-8c9f7e21-6d3e204c-0ad4d458.mp3]	Kapitel_4 Rivstart_A1_A2
saltlakrits	(-et)	salty licorice	Sidan 42	[sound:google-9cd905e1-6a8b3dda-63cd4998-790b77a0-df6e8f96.mp3]	Kapitel_4 Rivstart_A1_A2
fläskkotlett	(-en, -er, -erna)	pork chop	Sidan 42	[sound:google-c3e8a79c-a15faf66-7b8cecb7-ae91064a-27ee59a1.mp3]	Kapitel_4 Rivstart_A1_A2
duschkräm	(-en)	body wash	Sidan 42	[sound:google-8d826f8f-55e81676-ffa9d7ea-b26fa1a7-62a8de74.mp3]	Kapitel_4 Rivstart_A1_A2
förpackning	(-en, -ar, -arna)	packaging	Sidan 43	[sound:google-240ce792-cd1dfe46-c3c79ac4-1e59006b-d9518aec.mp3]	Kapitel_4 Rivstart_A1_A2
burk	(-en, -ar, -arna)	can	Sidan 43	[sound:google-b511cbed-6cbed0ac-b0b51409-ba796c43-53b1003f.mp3]	Kapitel_4 Rivstart_A1_A2
tub	(-en, -er, -erna)	tube	Sidan 43	[sound:google-f212c9ef-20927b01-90a722bf-23297755-150cc914.mp3]	Kapitel_4 Rivstart_A1_A2
ask	(-en, -ar, -arna)	box	Sidan 43	[sound:google-8311d9e3-9fdc53c0-8ebdec96-811a4dc1-17eb5a91.mp3]	Kapitel_4 Rivstart_A1_A2
chips	(-et, −, -en)	chips	Sidan 43	[sound:google-5170e6ea-effe2f83-2f7eb770-819ebfbd-e475a3b7.mp3]	Kapitel_4 Rivstart_A1_A2
choklad	(-en)	chocolate	Sidan 43	[sound:google-fedefdc8-7a6f8bda-09caeb66-616740bf-e64d5898.mp3]	Kapitel_4 Rivstart_A1_A2
kaviar	(-en)	cod roe spread	Sidan 43	[sound:google-4b3bdc13-f07dc71d-457f61ba-bdd18529-db0a0ac1.mp3]	Kapitel_4 Rivstart_A1_A2
ketchup	(-en)	ketchup	Sidan 43	[sound:google-190473e5-f8c53205-a0b87488-14d5a4ea-c871b557.mp3]	Kapitel_4 Rivstart_A1_A2
knäckebröd	(-et)	crisp bread	Sidan 43	[sound:google-3d3e9d38-27e03acb-fd26075c-98fdc945-eac143fc.mp3]	Kapitel_4 Rivstart_A1_A2
lingonsylt	(-en)	lingonberry preserves	Sidan 43	[sound:google-25ce46a5-66c6c795-5975c33b-ee3a01f0-257f3d5d.mp3]	Kapitel_4 Rivstart_A1_A2
marmelad	(-en)	marmalade	Sidan 43	[sound:google-32914c0f-8c296c9e-d2ffc4c6-17b4685b-b3c54448.mp3]	Kapitel_4 Rivstart_A1_A2
mjukost	(-en, -ar, -arna)	cheese spread	Sidan 43	[sound:google-04735ba5-b301980c-632d8d75-d0b52f32-e7136fbf.mp3]	Kapitel_4 Rivstart_A1_A2
